Unnamed: 0,timestamp,user_id,song_id,liked,personalized,spotify_popularity,treatment_group
1492109,2023-03-09 22:01:10,3744086,11174,0,1,70,4
1218362,2022-10-23 18:23:26,3741814,13528,0,1,69,3
915757,2022-05-27 08:29:30,3738905,5455352,0,0,42,0
687716,2022-01-31 13:30:00,3732204,1841960,0,1,52,0
1681205,2023-06-06 15:24:50,3738975,8195070,0,1,59,4
1330408,2022-12-15 17:06:46,3740385,1839082,1,1,83,4
1133723,2022-09-17 03:28:49,3742687,137624,0,2,54,1
1111722,2022-09-11 22:01:40,3742946,4112095,2,0,72,1
617950,2021-11-11 00:54:09,3737996,1813180,1,1,57,0
498689,2021-07-19 00:42:58,3737034,3577975,0,1,69,0
904773,2022-05-15 11:38:18,3738975,38505,0,1,38,0
291834,2020-07-08 17:50:23,3731458,4479594,1,1,30,-1
846027,2022-04-09 21:03:25,3739068,146956,1,0,39,0
669620,2022-01-23 18:12:30,3739795,1578,1,1,79,0
699977,2022-02-07 06:51:01,3739293,4133256,0,1,54,0
870878,2022-04-26 16:43:08,3741391,4100881,1,2,87,0
941658,2022-06-20 23:20:03,3741920,1520,2,2,80,0
1485293,2023-03-07 20:13:15,3744068,1839082,0,1,83,4
479241,2021-06-10 15:38:55,3732165,4239042,0,1,56,0
12225,2020-01-21 21:00:46,3728699,36335,1,1,64,-1
931308,2022-06-16 12:06:12,3741799,1856,1,0,74,0
1690596,2023-06-11 18:44:42,3742687,5528148,0,1,54,4
464926,2021-05-27 14:34:19,3736087,4100539,0,1,45,0
1626272,2023-05-12 16:54:04,3740207,28770,0,1,61,4
929538,2022-06-15 06:46:44,3741745,3063,0,1,57,0
322203,2020-08-06 00:55:23,3732594,4704612,1,1,80,-1
1102865,2022-09-10 11:35:43,3742912,4710543,0,0,46,3
180127,2020-05-16 09:40:11,3730862,8806,0,1,40,-1
25500,2020-02-10 13:29:22,3729168,5052409,1,1,40,-1
1730240,2023-06-24 21:45:57,3744509,5088623,0,1,68,4
331433,2020-08-15 16:45:40,3729439,4666023,1,1,39,-1
1068334,2022-08-26 20:27:44,3742594,5406064,1,1,49,1
791769,2022-03-14 20:18:13,3740772,1756518,2,2,75,0
228200,2020-06-02 15:44:47,3731642,4130381,1,1,49,-1
832076,2022-03-28 14:41:25,3740878,2469646,0,1,75,0
1652945,2023-05-25 10:18:23,3744086,4702100,0,1,59,4
1403155,2023-01-26 16:58:27,3742914,5392548,1,1,98,4
404712,2021-03-09 14:24:26,3732165,4152059,0,1,8,0
552830,2021-09-09 02:35:05,3738654,17638,0,0,80,0
18836,2020-01-31 22:28:46,3729034,3507970,1,1,46,-1
1657181,2023-05-27 02:44:05,3737922,4664863,0,1,73,4
12895,2020-01-22 09:20:03,3728813,1931703,1,1,67,-1
1265657,2022-11-16 12:29:23,3740866,1589,1,2,68,3
1335469,2022-12-18 21:22:08,3743423,4112095,0,1,72,4
927792,2022-06-12 19:59:11,3738975,365181,0,1,5,0
53658,2020-03-13 18:13:48,3729375,5054193,0,1,35,-1
1596359,2023-04-26 12:02:14,3744112,223430,0,1,43,4
533706,2021-08-25 19:42:03,3732165,8277,0,1,51,0
1626675,2023-05-13 00:52:41,3744147,5019183,0,1,59,4
613213,2021-11-06 13:42:49,3732204,1878906,2,1,78,0
1365310,2023-01-04 19:47:02,3743493,160241,2,1,65,4
234410,2020-06-05 01:38:28,3731375,4155620,0,1,14,-1
391960,2021-02-13 16:53:09,3734379,4589817,0,1,56,-1
1590598,2023-04-24 15:22:08,3743590,1750572,1,1,78,4
1662758,2023-05-29 22:39:27,3740207,8190719,0,1,46,4
1121622,2022-09-14 02:11:39,3742925,3063,1,1,57,3
399754,2021-03-02 05:16:41,3731966,209164,0,1,44,0
773938,2022-03-08 05:29:05,3740597,84600,2,1,56,0
1413900,2023-02-01 12:01:34,3742808,6129345,0,1,75,4
342105,2020-08-31 03:42:33,3730789,64336,0,1,30,-1
1048559,2022-08-19 22:46:31,3734422,1851452,1,1,32,3
387763,2021-02-02 12:24:58,3734207,4691248,0,1,33,-1
1372972,2023-01-08 21:53:39,3743437,1056310,2,1,66,4
1166320,2022-10-01 23:13:23,3743235,3324342,0,1,75,1
1325234,2022-12-12 08:52:22,3743812,2204878,0,1,34,4
59508,2020-03-21 21:02:19,3729792,3701036,1,1,79,-1
1442660,2023-02-18 01:23:45,3742917,2363135,2,1,88,4
1086314,2022-09-05 06:48:01,3742675,5851452,1,1,45,3
1467688,2023-02-26 17:48:21,3743436,50912,2,1,83,4
1248609,2022-11-07 13:47:40,3740131,73688,1,1,43,2
550915,2021-09-08 00:59:47,3738623,2987,0,1,57,0
788557,2022-03-13 08:29:08,3740702,3417348,2,1,21,0
27745,2020-02-13 08:53:10,3729242,4156508,1,1,50,-1
1240148,2022-11-03 18:37:52,3740866,5414814,0,1,37,3
1663757,2023-05-30 12:56:32,3744464,1840988,0,0,46,4
333678,2020-08-18 10:15:45,3732586,4133080,0,1,60,-1
459259,2021-05-22 19:08:41,3736008,359838,0,1,58,0
811197,2022-03-20 05:01:28,3740900,1804546,0,1,76,0
567425,2021-09-19 04:53:06,3738910,8073153,0,0,69,0
1039011,2022-08-17 12:30:54,3737154,4015,0,1,65,0
1707262,2023-06-17 02:11:32,3729398,346182,1,1,68,4
536391,2021-08-31 03:01:12,3738068,5572182,0,0,53,0
1673269,2023-06-03 05:19:31,3744476,133075,2,1,62,4
13669,2020-01-22 19:28:30,3728754,7215,0,1,45,-1
941010,2022-06-20 16:46:25,3732343,3688713,0,1,0,0
1334273,2022-12-18 00:40:20,3742018,13072,1,1,52,4
922376,2022-06-04 19:52:20,3738975,30642,0,1,60,0
1706182,2023-06-16 21:31:10,3742305,3218,1,1,80,4
556319,2021-09-11 15:20:42,3736735,114602,0,1,45,0
946384,2022-06-24 05:06:09,3741859,2718699,2,1,45,0
26684,2020-02-12 18:30:09,3728802,154920,0,1,51,-1
961406,2022-07-05 16:25:57,3742050,8108251,0,0,0,0
348521,2020-09-18 02:34:44,3728954,1861454,1,1,53,-1
727358,2022-02-19 05:05:34,3732204,5225679,1,1,60,0
1054202,2022-08-21 22:40:42,3742694,35889,1,2,65,3
197492,2020-05-22 04:58:28,3730581,2702249,0,1,32,-1
1090368,2022-09-06 14:59:33,3742254,5722,0,0,75,2
1328530,2022-12-14 14:59:24,3743821,3021,1,1,77,4
1415474,2023-02-02 00:46:10,3743950,8075845,0,1,81,4
821881,2022-03-24 00:33:55,3739892,1530,0,1,57,0
1373860,2023-01-09 18:18:49,3743493,1872285,0,0,80,4
1116755,2022-09-12 20:19:58,3742872,27229,1,1,65,1
1544593,2023-04-03 13:53:52,3744086,3329058,0,2,60,4
668906,2022-01-23 16:43:55,3739786,3272841,0,1,87,0
588702,2021-10-13 10:44:13,3738473,94009,0,1,35,0
442979,2021-05-07 10:31:43,3736228,1903702,0,1,65,0
557246,2021-09-12 07:51:56,3738381,5261121,0,0,48,0
177552,2020-05-15 12:09:03,3731189,1831797,0,1,25,-1
276041,2020-06-25 01:45:06,3729222,45649,0,1,34,-1
1177600,2022-10-05 17:49:07,3743239,3806723,0,1,66,1
1036319,2022-08-15 12:38:42,3742536,3813,2,0,79,0
1749889,2023-07-01 17:48:45,3744154,4696581,1,1,56,4
51070,2020-03-10 17:04:46,3729513,913374,0,1,32,-1
1482272,2023-03-06 19:30:02,3742687,6651,1,1,79,4
1312555,2022-12-05 07:45:13,3743484,505803,1,2,45,4
1229776,2022-10-29 08:50:43,3742754,5243126,0,1,65,1
462765,2021-05-25 19:15:50,3736028,5121133,0,1,51,0
1373286,2023-01-09 02:53:00,3742482,73824,1,2,72,4
460487,2021-05-23 21:52:50,3736052,46384,0,1,76,0
598784,2021-10-20 05:52:39,3737950,5218271,1,0,77,0
533307,2021-08-25 02:21:49,3736735,2575666,0,0,44,0
864570,2022-04-21 11:48:49,3740207,1883437,1,1,68,0
312195,2020-07-28 16:09:56,3732179,55037,0,1,69,-1
1094938,2022-09-08 05:42:56,3742848,1829781,1,0,60,1
1041152,2022-08-18 18:02:03,3742578,18090,1,0,46,0
1215259,2022-10-22 02:46:49,3743408,3309636,0,1,80,1
671357,2022-01-23 20:54:43,3739828,355513,0,1,46,0
1718600,2023-06-21 07:49:34,3743111,23839,0,1,57,4
356060,2020-10-14 15:02:15,3731718,180951,0,1,42,-1
198754,2020-05-22 20:00:53,3731319,3415878,0,1,61,-1
21103,2020-02-03 23:36:41,3729107,4275930,0,1,43,-1
1054686,2022-08-21 23:36:11,3742694,49115,0,1,50,3
114869,2020-04-22 06:36:14,3730845,77956,0,1,41,-1
1002621,2022-07-27 01:48:16,3741699,1804071,0,1,0,0
313247,2020-07-29 13:13:13,3731750,4163876,0,1,52,-1
